,GAME_ID,Player
0,0021900141,Vincent Poirier
1,0021900141,Tacko Fall
2,0021900141,Gordon Hayward
3,0021900141,Tremont Waters
4,0021900141,Isaiah Roby
5,0021900141,Antonius Cleveland
6,0021900141,Josh Reaves
7,0021900141,Ryan Broekhoff
8,0021900142,Lonzo Ball
9,0021900142,Zion Williamson
10,0021900142,Darius Miller
11,0021900142,Zylan Cheatham
12,0021900142,Michael Frazier II
13,0021900142,Nene Hilario
14,0021900142,Gerald Green
15,0021900142,Isaiah Hartenstein
16,0021900145,Amir Coffey
17,0021900145,Derrick Walton Jr.
18,0021900145,Paul George
19,0021900145,Johnathan Motley
20,0021900145,Serge Ibaka
21,0021900145,Patrick McCaw
22,0021900145,Oshae Brissett
23,0021900145,Shamorie Ponds
24,0021900145,Kyle Lowry
25,0021900144,Ed Davis
26,0021900144,Dante Exum
27,0021900144,Justin Wright-Foreman
28,0021900144,Jarrell Brantley
29,0021900144,Klay Thompson
30,0021900144,Alen Smailagic
31,0021900144,Stephen Curry
32,0021900144,Kevon Looney
33,0021900143,John Konchar
34,0021900143,Andre Iguodala
35,0021900143,Josh Jackson
36,0021900143,Yuta Watanabe
37,0021900143,Drew Eubanks
38,0021900143,Quinndary Weatherspoon
39,0021900143,Keldon Johnson
40,0021900143,Luka Samanic
41,0021900140,Khyri Thomas
42,0021900140,Sekou Doumbouya
43,0021900140,Louis King
44,0021900140,Reggie Jackson
45,0021900140,Kelan Martin
46,0021900140,Jaylen Nowell
47,0021900140,Naz Reid
48,0021900140,Keita Bates-Diop
49,0021900137,Kevin Durant
50,0021900137,Timothe Luwawu-Cabarrot
51,0021900137,Wilson Chandler
52,0021900137,Henry Ellenson
53,0021900137,Ty Jerome
54,0021900137,Jalen Lecque
55,0021900137,Jared Harper
56,0021900138,Evan Turner
57,0021900138,Chandler Parsons
58,0021900138,Vince Carter
59,0021900138,Charlie Brown Jr.
60,0021900138,Brandon Goodwin
61,0021900138,Zach Collins
62,0021900138,Pau Gasol
63,0021900138,Jusuf Nurkic
64,0021900134,Ben Simmons
65,0021900134,Zhaire Smith
66,0021900134,Shake Milton
67,0021900134,Marial Shayok
68,0021900134,Nicolas Batum
69,0021900134,Kobi Simmons
70,0021900134,Jalen McDaniels
71,0021900134,Robert Franks
72,0021900133,Josh Magette
73,0021900133,BJ Johnson
74,0021900133,Amile Jefferson
75,0021900133,Brian Bowen II
76,0021900133,Edmond Sumner
77,0021900133,Victor Oladipo
78,0021900133,Jeremy Lamb
79,0021900133,Goga Bitadze
80,0021900133,Naz Mitrou-Long
81,0021900139,Kostas Antetokounmpo
82,0021900139,Zach Norvell Jr.
83,0021900139,Rajon Rondo
84,0021900139,DeMarcus Cousins
85,0021900139,Patrick McCaw
86,0021900139,Serge Ibaka
87,0021900139,Shamorie Ponds
88,0021900139,Oshae Brissett
89,0021900139,Kyle Lowry
90,0021900136,Dylan Windler
91,0021900136,John Henson
92,0021900136,Dean Wade
93,0021900136,Ante Zizic
94,0021900136,Mitchell Robinson
95,0021900136,Reggie Bullock
96,0021900136,Kadeem Allen
97,0021900136,Elfrid Payton
98,0021900136,Ivan Rabb
99,0021900136,Dennis Smith Jr.
100,0021900135,Dragan Bender
101,0021900135,Frank Mason III
102,0021900135,Kyle Korver
103,0021900135,Cameron Reynolds
104,0021900135,Luguentz Dort
105,0021900135,Justin Patton
106,0021900135,Steven Adams
107,0021900135,Andre Roberson
108,0021900132,Bol Bol
109,0021900132,Vlatko Cancar
110,0021900132,P.J. Dozier
111,0021900132,Naz Reid
112,0021900132,Keita Bates-Diop
113,0021900132,Kelan Martin
114,0021900132,Jaylen Nowell
115,0021900128,Kobi Simmons
116,0021900128,Robert Franks
117,0021900128,Nicolas Batum
118,0021900128,Jalen McDaniels
119,0021900128,Darius Miller
120,0021900128,Zylan Cheatham
121,0021900128,Zion Williamson
122,0021900128,Lonzo Ball
123,0021900131,Andre Roberson
124,0021900131,Justin Patton
125,0021900131,Luguentz Dort
126,0021900131,Kevon Looney
127,0021900131,Alen Smailagic
128,0021900131,Stephen Curry
129,0021900131,Draymond Green
130,0021900131,Klay Thompson
131,0021900130,Brandon Clarke
132,0021900130,Andre Iguodala
133,0021900130,Grayson Allen
134,0021900130,Josh Jackson
135,0021900130,Josh Reaves
136,0021900130,Antonius Cleveland
137,0021900130,Isaiah Roby
138,0021900130,Kristaps Porzingis
