,GAME_ID,Player
0,0041900132,Chris Silva
1,0041900132,Gabe Vincent
2,0041900132,Kyle Alexander
3,0041900132,KZ Okpala
4,0041900132,Domantas Sabonis
5,0041900132,Brian Bowen II
6,0041900132,Naz Mitrou-Long
7,0041900132,Jeremy Lamb
8,0041900142,Rajon Rondo
9,0041900142,Kostas Antetokounmpo
10,0041900142,Devontae Cacok
11,0041900142,Talen Horton-Tucker
12,0041900142,Nassir Little
13,0041900102,Frank Mason III
14,0041900102,D.J. Wilson
15,0041900102,Thanasis Antetokounmpo
16,0041900102,Aaron Gordon
17,0041900102,Michael Carter-Williams
18,0041900102,Mo Bamba
19,0041900102,Jonathan Isaac
20,0041900172,Luc Mbah a Moute
21,0041900172,Russell Westbrook
22,0041900172,Deonte Burton
23,0041900172,Devon Hall
24,0041900172,Kevin Hervey
25,0041900122,Ben Simmons
26,0041900122,Glenn Robinson III
27,0041900122,Carsen Edwards
28,0041900122,Gordon Hayward
29,0041900122,Vincent Poirier
30,0041900122,Tremont Waters
31,0041900162,Ed Davis
32,0041900162,Justin Wright-Foreman
33,0041900162,Mike Conley
34,0041900162,Vlatko Cancar
35,0041900162,Will Barton
36,0041900162,Gary Harris
37,0041900162,Noah Vonleh
38,0041900112,Jamal Crawford
39,0041900112,Oshae Brissett
40,0041900112,Patrick McCaw
41,0041900112,Malcolm Miller
42,0041900112,Dewan Hernandez
43,0041900152,Amir Coffey
44,0041900152,Patrick Beverley
45,0041900152,Antonius Cleveland
46,0041900152,Dwight Powell
47,0041900152,Courtney Lee
48,0041900101,D.J. Wilson
49,0041900101,Thanasis Antetokounmpo
50,0041900101,Ersan Ilyasova
51,0041900101,Jonathan Isaac
52,0041900101,Michael Carter-Williams
53,0041900101,Aaron Gordon
54,0041900101,Mo Bamba
55,0041900131,Gabe Vincent
56,0041900131,Chris Silva
57,0041900131,Kyle Alexander
58,0041900131,KZ Okpala
59,0041900131,Jeremy Lamb
60,0041900131,Naz Mitrou-Long
61,0041900131,Domantas Sabonis
62,0041900131,Brian Bowen II
63,0041900141,Devontae Cacok
64,0041900141,Rajon Rondo
65,0041900141,Talen Horton-Tucker
66,0041900141,Kostas Antetokounmpo
67,0041900141,Nassir Little
68,0041900171,Chris Clemons
69,0041900171,Russell Westbrook
70,0041900171,Devon Hall
71,0041900171,Kevin Hervey
72,0041900171,Luguentz Dort
73,0041900121,Glenn Robinson III
74,0041900121,Ben Simmons
75,0041900121,Tacko Fall
76,0041900121,Tremont Waters
77,0041900121,Vincent Poirier
78,0041900121,Carsen Edwards
79,0041900161,Mike Conley
80,0041900161,Ed Davis
81,0041900161,Will Barton
82,0041900161,Gary Harris
83,0041900161,Tyler Cook
84,0041900161,Vlatko Cancar
85,0041900111,Jamal Crawford
86,0041900111,Patrick McCaw
87,0041900111,Oshae Brissett
88,0041900111,Dewan Hernandez
89,0041900111,Malcolm Miller
90,0041900151,Joakim Noah
91,0041900151,Amir Coffey
92,0041900151,Dwight Powell
93,0041900151,Josh Reaves
94,0041900151,Courtney Lee
95,0051900111,Justise Winslow
96,0051900111,Tyus Jones
97,0051900111,Jaren Jackson Jr.
98,0051900111,Jontay Porter
99,0051900111,Nassir Little
100,0021901318,Vlatko Cancar
101,0021901318,Gary Harris
102,0021901318,Michael Porter Jr.
103,0021901318,Will Barton
104,0021901318,Serge Ibaka
105,0021901318,Kyle Lowry
106,0021901318,Patrick McCaw
107,0021901318,Pascal Siakam
108,0021901318,OG Anunoby
109,0021901318,Fred VanVleet
110,0021901317,Montrezl Harrell
111,0021901317,Landry Shamet
112,0021901317,Patrick Beverley
113,0021901317,Abdel Nader
114,0021901317,Chris Paul
115,0021901317,Luguentz Dort
116,0021901315,Glenn Robinson III
117,0021901315,Ben Simmons
118,0021901315,Russell Westbrook
119,0021901315,Tyson Chandler
120,0021901316,Goran Dragic
121,0021901316,Bam Adebayo
122,0021901316,Gabe Vincent
123,0021901316,KZ Okpala
124,0021901316,Myles Turner
125,0021901316,Domantas Sabonis
126,0021901316,Jeremy Lamb
127,0021901316,T.J. Warren
128,0021901316,Victor Oladipo
129,0021901310,Kent Bazemore
130,0021901310,Marvin Bagley III
131,0021901310,De'Aaron Fox
132,0021901310,Richaun Holmes
133,0021901310,Alex Caruso
134,0021901310,Kentavious Caldwell-Pope
135,0021901310,Rajon Rondo
136,0021901310,Anthony Davis
137,0021901310,Kyle Kuzma
138,0021901313,Dwight Powell
139,0021901313,Kristaps Porzingis
140,0021901313,Courtney Lee
141,0021901313,Jalen Lecque
142,0021901313,Kelly Oubre Jr.
143,0021901309,Jamal Crawford
144,0021901309,Nassir Little
145,0021901308,Jaylen Brown
146,0021901308,Kemba Walker
147,0021901308,Daniel Theis
148,0021901308,Jayson Tatum
149,0021901308,Marcus Smart
150,0021901308,Garrison Mathews
151,0021901308,Shabazz Napier
152,0021901314,Emmanuel Mudiay
153,0021901314,Mike Conley
154,0021901314,Rudy Gobert
155,0021901314,Trey Lyles
156,0021901314,Bryn Forbes
157,0021901314,Tyler Zeller
158,0021901311,George Hill
159,0021901311,Wesley Matthews
160,0021901311,Ersan Ilyasova
161,0021901311,Justise Winslow
162,0021901311,Jaren Jackson Jr.
163,0021901311,Tyus Jones
164,0021901311,Jontay Porter
165,0021901312,Aaron Gordon
166,0021901312,Terrence Ross
167,0021901312,Evan Fournier
168,0021901312,Jonathan Isaac
169,0021901312,Michael Carter-Williams
170,0021901312,Brandon Ingram
171,0021901312,Zion Williamson
172,0021901312,Jrue Holiday
173,0021901306,KZ Okpala
174,0021901306,Kyle Alexander
175,0021901306,Udonis Haslem
176,0021901306,Kendrick Nunn
177,0021901306,Deonte Burton
178,0021901306,Kevin Hervey
179,0021901306,Dennis Schroder
180,0021901307,Patrick Beverley
181,0021901307,Montrezl Harrell
182,0021901307,Landry Shamet
183,0021901307,Gary Harris
184,0021901307,Will Barton
185,0021901307,Vlatko Cancar
186,0021901307,Tyler Cook
187,0021901304,Jeremy Lamb
188,0021901304,T.J. Warren
189,0021901304,Domantas Sabonis
190,0021901304,Malcolm Brogdon
191,0021901304,Danuel House Jr.
192,0021901304,Russell Westbrook
193,0021901305,Ben Simmons
194,0021901305,Alec Burks
195,0021901305,Patrick McCaw
196,0021901305,OG Anunoby
197,0021901305,Serge Ibaka
198,0021901305,Oshae Brissett
199,0021901303,Donte DiVincenzo
200,0021901303,Wesley Matthews
201,0021901303,Khris Middleton
202,0021901303,Eric Bledsoe
203,0021901303,Shabazz Napier
204,0021901303,Garrison Mathews
205,0021901299,Josh Richardson
206,0021901299,Ben Simmons
207,0021901299,Joel Embiid
208,0021901299,Kelly Oubre Jr.
209,0021901299,Jalen Lecque
210,0021901302,Richaun Holmes
211,0021901302,Marvin Bagley III
212,0021901302,Kent Bazemore
213,0021901302,De'Aaron Fox
214,0021901302,Zion Williamson
215,0021901302,Jrue Holiday
216,0021901302,Brandon Ingram
217,0021901300,Seth Curry
218,0021901300,Dwight Powell
219,0021901300,Courtney Lee
220,0021901297,Aaron Gordon
221,0021901297,Michael Carter-Williams
222,0021901297,Jonathan Isaac
223,0021901297,Terrence Ross
224,0021901297,Evan Fournier
225,0021901297,Jamal Crawford
226,0021901298,Danuel House Jr.
227,0021901298,Eric Gordon
228,0021901298,James Harden
229,0021901298,Trey Lyles
230,0021901298,Bryn Forbes
231,0021901298,Tyler Zeller
232,0021901301,Carsen Edwards
233,0021901301,Tacko Fall
234,0021901301,Tremont Waters
235,0021901301,Vincent Poirier
236,0021901301,Jaren Jackson Jr.
237,0021901301,Jontay Porter
238,0021901301,Justise Winslow
239,0021901301,Tyus Jones
240,0021901294,Frank Mason III
241,0021901294,Thanasis Antetokounmpo
242,0021901294,Giannis Antetokounmpo
243,0021901294,Patrick McCaw
244,0021901294,Fred VanVleet
245,0021901294,Oshae Brissett
246,0021901294,Kyle Lowry
247,0021901294,Serge Ibaka
248,0021901292,Elie Okobo
249,0021901292,Aron Baynes
250,0021901292,Dennis Schroder
251,0021901292,Shai Gilgeous-Alexander
252,0021901292,Steven Adams
253,0021901292,Danilo Gallinari
254,0021901292,Nerlens Noel
255,0021901296,Kentavious Caldwell-Pope
256,0021901296,Kostas Antetokounmpo
257,0021901296,Devontae Cacok
258,0021901296,Rajon Rondo
259,0021901296,Gary Harris
260,0021901296,Jerami Grant
261,0021901296,Will Barton
262,0021901296,Vlatko Cancar
263,0021901295,Kendrick Nunn
264,0021901295,Chris Silva
265,0021901295,Kyle Alexander
266,0021901295,KZ Okpala
267,0021901295,Jeremy Lamb
268,0021901295,Brian Bowen II
269,0021901295,Domantas Sabonis
