,GAME_ID,Player
0,0022000435,Andre Drummond
1,0022000435,Matthew Dellavedova
2,0022000435,Taurean Prince
3,0022000435,Kevin Love
4,0022000435,JaVale McGee
5,0022000435,Keita Bates-Diop
6,0022000435,LaMarcus Aldridge
7,0022000631,Romeo Langford
8,0022000631,Tristan Thompson
9,0022000631,Jahmi'us Ramsey
10,0022000631,Chimezie Metu
11,0022000631,Marvin Bagley III
12,0022000636,Sean McDermott
13,0022000636,Jaren Jackson Jr.
14,0022000636,Marquese Chriss
15,0022000636,James Wiseman
16,0022000636,Klay Thompson
17,0022000636,Eric Paschall
18,0022000635,Rodney McGruder
19,0022000635,Jahlil Okafor
20,0022000635,Hamidou Diallo
21,0022000635,Killian Hayes
22,0022000635,Wayne Ellington
23,0022000635,Eric Gordon
24,0022000635,David Nwaba
25,0022000635,Dante Exum
26,0022000634,Udoka Azubuike
27,0022000634,Henry Ellenson
28,0022000634,Jalen Harris
29,0022000633,James Ennis III
30,0022000633,Jonathan Isaac
31,0022000633,Cole Anthony
32,0022000633,Michael Carter-Williams
33,0022000633,Markelle Fultz
34,0022000633,Kevin Durant
35,0022000633,Spencer Dinwiddie
36,0022000633,Blake Griffin
37,0022000632,Avery Bradley
38,0022000632,Udonis Haslem
39,0022000632,JaKarr Sampson
40,0022000632,T.J. Warren
41,0022000637,Devon Dotson
42,0022000637,Garrett Temple
43,0022000637,Monte Morris
44,0022000637,Gary Harris
45,0022000639,Willie Cauley-Stein
46,0022000639,James Johnson
47,0022000639,Dorian Finney-Smith
48,0022000639,Tyrell Terry
49,0022000639,Keljin Blevins
50,0022000638,Cameron Johnson
51,0022000638,D'Angelo Russell
52,0022000638,Jordan McLaughlin
53,0022000640,Kris Dunn
54,0022000640,Brandon Goodwin
55,0022000640,Cam Reddish
56,0022000640,De'Andre Hunter
57,0022000640,Anthony Davis
58,0022000640,Marc Gasol
59,0022000640,Jared Dudley
60,0022000641,Seth Curry
61,0022000641,Joel Embiid
62,0022000641,Jahmi'us Ramsey
63,0022000641,Chimezie Metu
64,0022000641,Marvin Bagley III
65,0022000642,Sean McDermott
66,0022000642,Jaren Jackson Jr.
67,0022000642,Marquese Chriss
68,0022000642,James Wiseman
69,0022000642,Eric Paschall
70,0022000642,Kevon Looney
71,0022000642,Klay Thompson
72,0022000643,Rodions Kurucs
73,0022000643,LaMarcus Aldridge
74,0022000643,Keita Bates-Diop
75,0022000644,Serge Ibaka
76,0022000644,Jay Scrubb
77,0022000644,Patrick Beverley
78,0022000644,Cody Zeller
79,0022000645,Avery Bradley
80,0022000645,Udonis Haslem
81,0022000645,Jalen Lecque
82,0022000645,T.J. Warren
83,0022000016,Dante Exum
84,0022000016,Eric Gordon
85,0022000016,D.J. Augustin
86,0022000016,David Nwaba
87,0022000016,George Hill
88,0022000016,Meyers Leonard
89,0022000016,Darius Bazley
90,0022000016,Al Horford
91,0022000016,Josh Hall
92,0022000646,Greg Whittington
93,0022000646,Monte Morris
94,0022000646,Gary Harris
95,0022000646,JJ Redick
96,0022000167,Romeo Langford
97,0022000167,Tristan Thompson
98,0022000167,Jonathan Isaac
99,0022000167,Terrence Ross
100,0022000167,Markelle Fultz
101,0022000167,Cole Anthony
102,0022000167,Mo Bamba
103,0022000647,Spencer Dinwiddie
104,0022000647,Kevin Durant
105,0022000647,Davis Bertans
106,0022000647,Ish Smith
107,0022000647,Thomas Bryant
108,0022000649,Garrett Temple
109,0022000649,Devon Dotson
110,0022000649,Wayne Ellington
111,0022000649,Killian Hayes
112,0022000649,Jahlil Okafor
113,0022000649,Rodney McGruder
114,0022000649,Hamidou Diallo
115,0022000648,Andre Drummond
116,0022000648,Taurean Prince
117,0022000648,Kevin Love
118,0022000648,Matthew Dellavedova
119,0022000648,Jalen Harris
120,0022000650,Joel Embiid
121,0022000650,Seth Curry
122,0022000650,Austin Rivers
123,0022000650,Elfrid Payton
124,0022000650,Derrick Rose
125,0022000651,Jared Dudley
126,0022000651,Anthony Davis
127,0022000651,LeBron James
128,0022000651,Ty-Shon Alexander
129,0022000652,Tyrell Terry
130,0022000652,Willie Cauley-Stein
131,0022000652,James Johnson
132,0022000652,Keljin Blevins
133,0022000653,Matthew Dellavedova
134,0022000653,Andre Drummond
135,0022000653,Taurean Prince
136,0022000653,Kevin Love
137,0022000653,Marvin Bagley III
138,0022000653,Jahmi'us Ramsey
139,0022000653,Chimezie Metu
140,0022000654,George Hill
141,0022000654,Josh Hall
142,0022000654,Darius Bazley
143,0022000654,Meyers Leonard
144,0022000654,Al Horford
145,0022000654,Jordan McLaughlin
146,0022000654,D'Angelo Russell
147,0022000655,LaMelo Ball
148,0022000655,Cody Zeller
149,0022000655,Keita Bates-Diop
150,0022000655,LaMarcus Aldridge
151,0022000658,Tristan Thompson
152,0022000658,Romeo Langford
153,0022000658,Kemba Walker
154,0022000658,Jaren Jackson Jr.
155,0022000658,Sean McDermott
156,0022000659,Rodions Kurucs
157,0022000659,Giannis Antetokounmpo
158,0022000659,T.J. Warren
159,0022000659,Malcolm Brogdon
160,0022000659,Myles Turner
161,0022000657,OG Anunoby
162,0022000657,David Nwaba
163,0022000657,Dante Exum
164,0022000657,Eric Gordon
165,0022000657,Victor Oladipo
166,0022000656,Devon Dotson
167,0022000656,Garrett Temple
168,0022000656,Udoka Azubuike
169,0022000660,Patrick Beverley
170,0022000660,Serge Ibaka
171,0022000660,Jay Scrubb
172,0022000660,Kris Dunn
173,0022000660,Cam Reddish
174,0022000661,Terrence Ross
175,0022000661,Markelle Fultz
176,0022000661,Mo Bamba
177,0022000661,Jonathan Isaac
178,0022000661,Chasson Randle
179,0022000661,Cole Anthony
180,0022000661,Gary Harris
181,0022000661,Greg Whittington
182,0022000661,Monte Morris
183,0022000663,LeBron James
184,0022000663,Jared Dudley
185,0022000663,Anthony Davis
186,0022000663,JJ Redick
187,0022000662,Austin Rivers
188,0022000662,Derrick Rose
189,0022000662,Davis Bertans
190,0022000662,Ish Smith
191,0022000662,Thomas Bryant
192,0022000664,Avery Bradley
193,0022000664,Udonis Haslem
194,0022000664,Abdel Nader
195,0022000665,Joel Embiid
196,0022000665,Seth Curry
197,0022000665,Stephen Curry
198,0022000665,Marquese Chriss
199,0022000665,Klay Thompson
200,0022000666,Kyrie Irving
201,0022000666,Spencer Dinwiddie
202,0022000666,Alize Johnson
203,0022000666,Kevin Durant
204,0022000666,Nassir Little
205,0022000666,Anfernee Simons
206,0022000667,T.J. Warren
207,0022000667,Jalen Lecque
208,0022000667,Jahlil Okafor
209,0022000667,Killian Hayes
210,0022000667,Rodney McGruder
211,0022000667,Hamidou Diallo
212,0022000668,Gary Harris
213,0022000668,Greg Whittington
214,0022000668,Monte Morris
215,0022000668,Patrick McCaw
216,0022000669,Bryn Forbes
217,0022000669,Rodions Kurucs
218,0022000669,Romeo Langford
219,0022000669,Tristan Thompson
220,0022000670,Jonathan Isaac
221,0022000670,Terrence Ross
222,0022000670,Markelle Fultz
223,0022000670,Cole Anthony
224,0022000670,Abdel Nader
225,0022000673,Willie Cauley-Stein
226,0022000673,Tyrell Terry
227,0022000673,D'Angelo Russell
228,0022000671,Devon Dotson
229,0022000671,Adam Mokoka
230,0022000671,Andre Drummond
231,0022000671,Collin Sexton
232,0022000671,Matthew Dellavedova
233,0022000671,Kevin Love
234,0022000671,Taurean Prince
235,0022000672,LaMelo Ball
236,0022000672,Dante Exum
237,0022000672,Eric Gordon
238,0022000672,David Nwaba
239,0022000672,Victor Oladipo
240,0022000674,Sean McDermott
241,0022000674,Jaren Jackson Jr.
242,0022000674,Darius Bazley
243,0022000674,Josh Hall
244,0022000674,Shai Gilgeous-Alexander
245,0022000674,Meyers Leonard
246,0022000674,George Hill
247,0022000675,Patrick Beverley
248,0022000675,Jay Scrubb
249,0022000675,Serge Ibaka
250,0022000675,Keita Bates-Diop
251,0022000675,LaMarcus Aldridge
252,0022000677,Kris Dunn
253,0022000677,Cam Reddish
254,0022000677,Jahmi'us Ramsey
255,0022000677,Marvin Bagley III
256,0022000676,Udoka Azubuike
257,0022000676,Kevin Durant
258,0022000676,Landry Shamet
259,0022000676,Spencer Dinwiddie
260,0022000676,Kyrie Irving
261,0022000678,KZ Okpala
262,0022000678,Udonis Haslem
263,0022000678,Norman Powell
264,0022000679,Derrick Rose
265,0022000679,Reggie Bullock
266,0022000679,Austin Rivers
267,0022000679,Ignas Brazdeikis
268,0022000679,Troy Brown Jr.
269,0022000679,Ish Smith
270,0022000679,Thomas Bryant
271,0022000679,Davis Bertans
272,0022000679,Moritz Wagner
273,0022000680,Patrick Beverley
274,0022000680,Lou Williams
275,0022000680,Jay Scrubb
276,0022000680,Keita Bates-Diop
277,0022000682,Cory Joseph
278,0022000682,Marvin Bagley III
279,0022000682,Maurice Harkless
280,0022000682,Chris Silva
281,0022000682,Brad Wanamaker
282,0022000682,Klay Thompson
283,0022000682,Marquese Chriss
284,0022000681,Ignas Brazdeikis
285,0022000681,Joel Embiid
286,0022000681,George Hill
287,0022000681,LeBron James
288,0022000681,Jared Dudley
289,0022000681,Anthony Davis
290,0022000683,Landry Shamet
291,0022000683,Spencer Dinwiddie
292,0022000683,Kyrie Irving
293,0022000683,Kevin Durant
294,0022000683,Jahlil Okafor
295,0022000683,Killian Hayes
296,0022000683,Dennis Smith Jr.
297,0022000685,Rodions Kurucs
298,0022000685,Bobby Portis
299,0022000685,P.J. Tucker
300,0022000685,Semi Ojeleye
301,0022000685,Evan Fournier
302,0022000685,Romeo Langford
303,0022000685,Tristan Thompson
304,0022000684,DeAndre' Bembry
305,0022000684,Patrick McCaw
306,0022000684,Paul Watson
307,0022000684,Abdel Nader
308,0022000689,Aaron Gordon
309,0022000689,Greg Whittington
310,0022000689,Gary Clark
311,0022000689,JaVale McGee
312,0022000689,Monte Morris
313,0022000689,Wes Iwundu
314,0022000689,James Johnson
315,0022000688,David Nwaba
316,0022000688,Eric Gordon
317,0022000688,Dante Exum
318,0022000688,Kelly Olynyk
319,0022000688,Avery Bradley
320,0022000688,Josh Okogie
321,0022000688,D'Angelo Russell
322,0022000687,Jeff Teague
323,0022000687,Otto Porter Jr.
324,0022000687,Gary Harris
325,0022000687,Wendell Carter Jr.
326,0022000687,R.J. Hampton
327,0022000687,Damian Lillard
328,0022000686,Udonis Haslem
329,0022000686,KZ Okpala
330,0022000686,Grant Riller
331,0022000686,LaMelo Ball
332,0022000690,Willie Cauley-Stein
333,0022000690,JJ Redick
334,0022000690,Tyrell Terry
335,0022000690,Luka Doncic
336,0022000690,Nicolo Melli
337,0022000690,T.J. Warren
338,0022000691,Jaren Jackson Jr.
339,0022000691,Matt Thomas
340,0022000691,Udoka Azubuike
341,0022000692,Kris Dunn
342,0022000692,Cam Reddish
343,0022000692,De'Andre Hunter
344,0022000692,Lou Williams
345,0022000692,Klay Thompson
346,0022000693,Kevin Love
347,0022000693,Taurean Prince
348,0022000693,Matthew Dellavedova
349,0022000693,Isaiah Hartenstein
350,0022000693,LeBron James
351,0022000693,Anthony Davis
352,0022000693,Jared Dudley
353,0022000694,Killian Hayes
354,0022000694,Jahlil Okafor
355,0022000694,Hamidou Diallo
356,0022000694,Dennis Smith Jr.
