,GAME_ID,Player
0,0021900845,Max Strus
1,0021900845,Kris Dunn
2,0021900845,Otto Porter Jr.
3,0021900845,Luke Kornet
4,0021900845,Lauri Markkanen
5,0021900845,John Wall
6,0021900845,Admiral Schofield
7,0021900845,Johnathan Williams
8,0021900845,Garrison Mathews
9,0021900843,Brian Bowen II
10,0021900843,Edmond Sumner
11,0021900843,Victor Oladipo
12,0021900843,Naz Mitrou-Long
13,0021900843,Norman Powell
14,0021900843,Dewan Hernandez
15,0021900843,Marc Gasol
16,0021900843,Patrick McCaw
17,0021900847,Josh Gray
18,0021900847,Zylan Cheatham
19,0021900847,Darius Miller
20,0021900847,Kenrich Williams
21,0021900847,Stephen Curry
22,0021900847,Klay Thompson
23,0021900848,Khyri Thomas
24,0021900848,Jordan Bone
25,0021900848,Blake Griffin
26,0021900848,Luke Kennard
27,0021900848,Louis King
28,0021900848,Zach Collins
29,0021900848,Rodney Hood
30,0021900848,Moses Brown
31,0021900848,Jaylen Hoard
32,0021900844,Bol Bol
33,0021900844,Keita Bates-Diop
34,0021900844,Vlatko Cancar
35,0021900844,Allen Crabbe
36,0021900844,Jarred Vanderbilt
37,0021900844,Jacob Evans
38,0021900844,Evan Turner
39,0021900844,Omari Spellman
40,0021900836,Dwayne Bacon
41,0021900836,Ray Spalding
42,0021900836,Kobi Simmons
43,0021900836,Nic Claxton
44,0021900836,Kevin Durant
45,0021900836,Dzanan Musa
46,0021900836,Kyrie Irving
47,0021900836,Jeremiah Martin
48,0021900837,DeAndre' Bembry
49,0021900837,Skal Labissiere
50,0021900837,Clint Capela
51,0021900837,De'Andre Hunter
52,0021900837,Charlie Brown Jr.
53,0021900837,Josh Reaves
54,0021900837,Dwight Powell
55,0021900837,Antonius Cleveland
56,0021900837,Kristaps Porzingis
57,0021900837,Luka Doncic
58,0021900837,Willie Cauley-Stein
59,0021900841,Justin Wright-Foreman
60,0021900841,Jarrell Brantley
61,0021900841,Miye Oni
62,0021900841,Nigel Williams-Goss
63,0021900841,William Howard
64,0021900841,Chris Clemons
65,0021900841,Michael Frazier II
66,0021900841,Isaiah Hartenstein
67,0021900838,Dean Wade
68,0021900838,Matt Mooney
69,0021900838,Alfonzo McKinnie
70,0021900838,Dylan Windler
71,0021900838,Meyers Leonard
72,0021900838,KZ Okpala
73,0021900838,Kyle Alexander
74,0021900838,Gabe Vincent
75,0021900835,Mfiondu Kabengele
76,0021900835,Paul George
77,0021900835,Patrick Beverley
78,0021900835,DaQuan Jeffries
79,0021900835,Richaun Holmes
80,0021900835,Marvin Bagley III
81,0021900835,Kyle Guy
82,0021900840,Kyle O'Quinn
83,0021900840,Zhaire Smith
84,0021900840,Marial Shayok
85,0021900840,Frank Mason III
86,0021900840,Thanasis Antetokounmpo
87,0021900840,Kyle Korver
88,0021900840,Cameron Reynolds
89,0021900839,Otto Porter Jr.
90,0021900839,Wendell Carter Jr.
91,0021900839,Max Strus
92,0021900839,Lauri Markkanen
93,0021900839,Kris Dunn
94,0021900839,Tariq Owens
95,0021900839,Frank Kaminsky
96,0021900839,Jalen Lecque
97,0021900839,Jared Harper
98,0021900831,Bol Bol
99,0021900831,Vlatko Cancar
100,0021900831,Keita Bates-Diop
101,0021900831,Andre Roberson
102,0021900831,Kevin Hervey
103,0021900831,Darius Bazley
104,0021900831,Deonte Burton
105,0021900826,BJ Johnson
106,0021900826,Al-Farouq Aminu
107,0021900826,Jonathan Isaac
108,0021900826,Melvin Frazier Jr.
109,0021900826,Boban Marjanovic
110,0021900826,Josh Reaves
111,0021900826,Antonius Cleveland
112,0021900826,Dwight Powell
113,0021900833,Dusty Hannahs
114,0021900833,Yuta Watanabe
115,0021900833,Grayson Allen
116,0021900833,Justise Winslow
117,0021900833,DeMarcus Cousins
118,0021900833,Kostas Antetokounmpo
119,0021900833,Talen Horton-Tucker
120,0021900833,Devontae Cacok
121,0021900830,Kemba Walker
122,0021900830,Robert Williams III
123,0021900830,Tremont Waters
124,0021900830,Tacko Fall
125,0021900830,Jarred Vanderbilt
126,0021900830,Jake Layman
127,0021900830,Jaylen Nowell
128,0021900830,Evan Turner
129,0021900830,Omari Spellman
130,0021900832,Jarrell Brantley
131,0021900832,Mike Conley
132,0021900832,Miye Oni
133,0021900832,Nigel Williams-Goss
134,0021900832,Quinndary Weatherspoon
135,0021900832,Luka Samanic
136,0021900832,Drew Eubanks
137,0021900827,Dean Wade
138,0021900827,Alfonzo McKinnie
139,0021900827,Matt Mooney
140,0021900827,Dylan Windler
141,0021900827,Malik Newman
142,0021900827,Admiral Schofield
143,0021900827,John Wall
144,0021900827,Johnathan Williams
145,0021900827,Garrison Mathews
146,0021900834,Josh Gray
147,0021900834,Darius Miller
148,0021900834,Zylan Cheatham
149,0021900834,Kenrich Williams
150,0021900834,Rodney Hood
151,0021900834,Jaylen Hoard
152,0021900834,Moses Brown
153,0021900834,Zach Collins
154,0021900828,Kadeem Allen
155,0021900828,Kenny Wooten
156,0021900828,Ignas Brazdeikis
157,0021900828,Elfrid Payton
158,0021900828,Brian Bowen II
159,0021900828,Naz Mitrou-Long
160,0021900828,Alize Johnson
161,0021900828,Edmond Sumner
162,0021900829,Dewan Hernandez
