,GAME_ID,Player
0,0021900351,Brandon Clarke
1,0021900351,Andre Iguodala
2,0021900351,John Konchar
3,0021900351,Josh Jackson
4,0021900351,Alen Smailagic
5,0021900351,Stephen Curry
6,0021900351,Klay Thompson
7,0021900351,Damion Lee
8,0021900349,Jared Harper
9,0021900349,Jalen Lecque
10,0021900349,Deandre Ayton
11,0021900349,Jaylen Nowell
12,0021900349,Jordan McLaughlin
13,0021900349,Kelan Martin
14,0021900349,Jake Layman
15,0021900346,DaQuan Jeffries
16,0021900346,De'Aaron Fox
17,0021900346,Caleb Swanigan
18,0021900346,Marvin Bagley III
19,0021900346,Eric Gordon
20,0021900346,Michael Frazier II
21,0021900346,Gerald Green
22,0021900346,Tyson Chandler
23,0021900346,Nene Hilario
24,0021900336,John Collins
25,0021900336,Brandon Goodwin
26,0021900336,Tyrone Wallace
27,0021900336,Charlie Brown Jr.
28,0021900336,Jalen McDaniels
29,0021900336,Marvin Williams
30,0021900336,Robert Franks
31,0021900336,Kobi Simmons
32,0021900341,Terrance Ferguson
33,0021900341,Deonte Burton
34,0021900341,Andre Roberson
35,0021900341,Hamidou Diallo
36,0021900341,Justin Patton
37,0021900341,Moses Brown
38,0021900341,Rodney Hood
39,0021900341,Jusuf Nurkic
40,0021900341,Zach Collins
41,0021900338,Josh Richardson
42,0021900338,Jonah Bolden
43,0021900338,Zhaire Smith
44,0021900338,Norvel Pelle
45,0021900338,Patrick McCaw
46,0021900338,Stanley Johnson
47,0021900338,Dewan Hernandez
48,0021900338,Shamorie Ponds
49,0021900338,Oshae Brissett
50,0021900342,Zach Norvell Jr.
51,0021900342,Rajon Rondo
52,0021900342,Kostas Antetokounmpo
53,0021900342,DeMarcus Cousins
54,0021900342,Avery Bradley
55,0021900342,Jordan McLaughlin
56,0021900342,Jaylen Nowell
57,0021900342,Kelan Martin
58,0021900342,Jake Layman
59,0021900339,Amir Coffey
60,0021900339,Johnathan Motley
61,0021900339,Rodney McGruder
62,0021900339,Landry Shamet
63,0021900339,CJ Miles
64,0021900339,John Wall
65,0021900339,Thomas Bryant
66,0021900339,Jordan McRae
67,0021900339,Garrison Mathews
68,0021900340,De'Aaron Fox
69,0021900340,DaQuan Jeffries
70,0021900340,Marvin Bagley III
71,0021900340,Kyle Guy
72,0021900340,Josh Reaves
73,0021900340,Antonius Cleveland
74,0021900340,Delon Wright
75,0021900340,Isaiah Roby
76,0021900337,Max Strus
77,0021900337,Cristiano Felicio
78,0021900337,Otto Porter Jr.
79,0021900337,Chandler Hutchison
80,0021900337,Adam Mokoka
81,0021900337,Dion Waiters
82,0021900337,Goran Dragic
83,0021900337,Daryl Macon
84,0021900337,KZ Okpala
85,0021900335,Kevin Durant
86,0021900335,Wilson Chandler
87,0021900335,Henry Ellenson
88,0021900335,Kyrie Irving
