,GAME_ID,Player
0,0022100132,Scottie Lewis
1,0022100132,JT Thor
2,0022100132,Vernon Carey Jr.
3,0022100132,P.J. Washington
4,0022100132,Arnoldas Kulboka
5,0022100132,Robert Woodard II
6,0022100132,Jahmi'us Ramsey
7,0022100132,Louis King
8,0022100132,Neemias Queta
9,0022100131,T.J. Warren
10,0022100131,Duane Washington Jr.
11,0022100131,Malcolm Brogdon
12,0022100131,DeJon Jarreau
13,0022100131,Isaiah Jackson
14,0022100131,Trendon Watford
15,0022100131,Keljin Blevins
16,0022100133,Petr Cornelie
17,0022100133,Jamal Murray
18,0022100133,Vlatko Cancar
19,0022100133,John Wall
20,0022100133,Danuel House Jr.
21,0022100133,Daishen Nix
22,0022100133,Garrison Mathews
23,0022100134,Marcus Garrett
24,0022100134,Victor Oladipo
25,0022100134,Max Strus
26,0022100134,Rudy Gay
27,0022100134,Udoka Azubuike
28,0022100134,Elijah Hughes
29,0022100135,Grant Riller
30,0022100135,Isaiah Joe
31,0022100135,Tobias Harris
32,0022100135,Danny Green
33,0022100135,Matisse Thybulle
34,0022100135,Ben Simmons
35,0022100135,Coby White
36,0022100135,Devon Dotson
37,0022100135,Marko Simonovic
38,0022100135,Patrick Williams
39,0022100136,Jaylen Brown
40,0022100136,Sam Hauser
41,0022100136,Brodric Thomas
42,0022100136,JaQuori McLaughlin
43,0022100136,Maxi Kleber
44,0022100137,Jalen Johnson
45,0022100137,Sharife Cooper
46,0022100137,Skylar Mays
47,0022100137,Onyeka Okongwu
48,0022100137,Dario Saric
49,0022100138,Trevor Ariza
50,0022100138,Talen Horton-Tucker
51,0022100138,LeBron James
52,0022100138,Kendrick Nunn
53,0022100138,Trendon Watford
54,0022100138,Keljin Blevins
55,0022100139,David Duke Jr.
56,0022100139,Kyrie Irving
57,0022100139,Kessler Edwards
58,0022100139,Day'Ron Sharpe
59,0022100139,Cam Thomas
60,0022100139,Nic Claxton
61,0022100139,Yuta Watanabe
62,0022100139,Khem Birch
63,0022100143,Robert Woodard II
64,0022100143,Louis King
65,0022100143,Neemias Queta
66,0022100143,T.J. Warren
67,0022100143,Duane Washington Jr.
68,0022100143,Malcolm Brogdon
69,0022100143,DeJon Jarreau
70,0022100143,Isaiah Jackson
71,0022100140,Kevin Love
72,0022100140,RJ Nembhard Jr.
73,0022100140,Lauri Markkanen
74,0022100140,Isaac Okoro
75,0022100140,Kemba Walker
76,0022100140,Luka Samanic
77,0022100141,Rudy Gay
78,0022100141,Mike Conley
79,0022100141,Udoka Azubuike
80,0022100141,Elijah Hughes
81,0022100141,Jonathan Isaac
82,0022100141,Michael Carter-Williams
83,0022100141,Markelle Fultz
84,0022100141,E'Twaun Moore
85,0022100142,Donte DiVincenzo
86,0022100142,Brook Lopez
87,0022100142,Khris Middleton
88,0022100142,Sandro Mamukelashvili
89,0022100142,Cassius Winston
90,0022100142,Rui Hachimura
91,0022100142,Thomas Bryant
92,0022100142,Davis Bertans
93,0022100144,Paul Watson
94,0022100144,Aaron Wiggins
95,0022100145,John Wall
96,0022100145,Danuel House Jr.
97,0022100145,Eric Gordon
98,0022100145,Daishen Nix
99,0022100145,Garrison Mathews
100,0022100145,Jeff Dowtin
101,0022100145,Andre Iguodala
102,0022100145,Klay Thompson
103,0022100145,James Wiseman
104,0022100146,Jay Scrubb
105,0022100146,Kawhi Leonard
106,0022100146,Amir Coffey
107,0022100146,Marcus Morris Sr.
108,0022100146,Jason Preston
109,0022100146,Scottie Lewis
110,0022100146,JT Thor
111,0022100146,Vernon Carey Jr.
112,0022100146,P.J. Washington
113,0022100146,Arnoldas Kulboka
114,0022100147,Grant Riller
115,0022100147,Isaiah Joe
116,0022100147,Tobias Harris
117,0022100147,Joel Embiid
118,0022100147,Matisse Thybulle
119,0022100147,Ben Simmons
120,0022100147,Mitchell Robinson
121,0022100147,Luka Samanic
122,0022100148,Coby White
123,0022100148,Devon Dotson
124,0022100148,Marko Simonovic
125,0022100148,Patrick Williams
126,0022100148,David Duke Jr.
127,0022100148,Kyrie Irving
128,0022100148,Kessler Edwards
129,0022100148,Nic Claxton
130,0022100149,Yves Pons
131,0022100149,Dillon Brooks
132,0022100149,Killian Tillie
133,0022100149,Leandro Bolmaro
134,0022100149,McKinley Wright IV
135,0022100150,JaQuori McLaughlin
136,0022100150,Eugene Omoruyi
137,0022100150,Maxi Kleber
138,0022100150,Zion Williamson
139,0022100150,Daulton Hommes
140,0022100151,Marcus Garrett
141,0022100151,Victor Oladipo
142,0022100151,Max Strus
143,0022100151,Michael Porter Jr.
144,0022100151,Petr Cornelie
145,0022100151,Jamal Murray
146,0022100151,Vlatko Cancar
147,0022100152,Jalen Johnson
148,0022100152,Sharife Cooper
149,0022100152,Skylar Mays
150,0022100152,Onyeka Okongwu
151,0022100152,Chris Chiozza
152,0022100152,Klay Thompson
153,0022100152,Otto Porter Jr.
154,0022100152,James Wiseman
155,0022100153,Tyrese Haliburton
156,0022100153,Robert Woodard II
157,0022100153,Louis King
158,0022100153,Neemias Queta
159,0022100153,Dario Saric
160,0022100154,Scottie Lewis
161,0022100154,JT Thor
162,0022100154,Vernon Carey Jr.
163,0022100154,P.J. Washington
164,0022100154,Arnoldas Kulboka
165,0022100154,Trevor Ariza
166,0022100154,Talen Horton-Tucker
167,0022100154,LeBron James
168,0022100154,Kendrick Nunn
169,0022100154,Jay Huff
170,0022100155,Grant Riller
171,0022100155,Isaiah Joe
172,0022100155,Tobias Harris
173,0022100155,Joel Embiid
174,0022100155,Matisse Thybulle
175,0022100155,Ben Simmons
176,0022100155,Donte DiVincenzo
177,0022100155,Brook Lopez
178,0022100155,Khris Middleton
179,0022100155,Sandro Mamukelashvili
180,0022100156,Jalen Johnson
181,0022100156,Sharife Cooper
182,0022100156,Skylar Mays
183,0022100156,Onyeka Okongwu
184,0022100156,Rudy Gay
185,0022100156,Malik Fitts
186,0022100156,Elijah Hughes
187,0022100157,Jay Scrubb
188,0022100157,Kawhi Leonard
189,0022100157,Marcus Morris Sr.
190,0022100157,Jason Preston
191,0022100157,Keon Johnson
192,0022100157,Trendon Watford
193,0022100157,Keljin Blevins
194,0022100158,Kevin Love
195,0022100158,Collin Sexton
196,0022100158,Lauri Markkanen
197,0022100158,Cassius Winston
198,0022100158,Rui Hachimura
199,0022100158,Thomas Bryant
200,0022100158,Isaiah Todd
201,0022100158,Joel Ayayi
202,0022100158,Davis Bertans
203,0022100159,Jonathan Isaac
204,0022100159,Michael Carter-Williams
205,0022100159,Markelle Fultz
206,0022100159,E'Twaun Moore
207,0022100159,David Duke Jr.
208,0022100159,Kyrie Irving
209,0022100159,Kessler Edwards
210,0022100159,Nic Claxton
211,0022100160,Jaylen Brown
212,0022100160,Sam Hauser
213,0022100160,Brodric Thomas
214,0022100160,David Johnson
215,0022100160,Isaac Bonga
216,0022100160,Yuta Watanabe
217,0022100160,Khem Birch
218,0022100161,Donte DiVincenzo
219,0022100161,Brook Lopez
220,0022100161,Khris Middleton
221,0022100161,Sandro Mamukelashvili
222,0022100161,Nerlens Noel
223,0022100161,Luka Samanic
224,0022100162,Chris Smith
225,0022100162,Isaiah Livers
226,0022100162,Jamorko Pickett
227,0022100162,Saben Lee
228,0022100162,Luka Garza
229,0022100162,John Wall
230,0022100162,Daishen Nix
231,0022100162,Garrison Mathews
232,0022100162,Alperen Sengun
233,0022100164,Yves Pons
234,0022100164,Killian Tillie
235,0022100164,Scottie Lewis
236,0022100164,JT Thor
237,0022100164,Vernon Carey Jr.
238,0022100164,P.J. Washington
